,player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url
26336,666563,Kelvin John,1184,Krc Genk,Tanzania,Tanzania,Morogoro  ,2003-06-10,Attack,Centre-Forward,Right,175,300000.0,300000.0,CAA Stellar,2024-06-30,BE1,Kelvin,John,kelvin-john,https://img.a.transfermarkt.technology/portrait/header/666563-1661243182.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kelvin-john/profil/spieler/666563
26337,929543,Preben Stiers,2861,Kv Oostende,Belgium,,,2001-10-23,Attack,Centre-Forward,,0,50000.0,75000.0,SportPlus,2023-06-30,BE1,Preben,Stiers,preben-stiers,https://img.a.transfermarkt.technology/portrait/header/929543-1660309335.jpg?lm=1,2022,https://www.transfermarkt.co.uk/preben-stiers/profil/spieler/929543
26339,249303,Dennis Eckert Ayensa,3948,Royale Union Saint Gilloise,Germany,Germany,Bonn  ,1997-01-09,Attack,Centre-Forward,Right,183,450000.0,1500000.0,AKA Global GmbH,2025-06-30,BE1,Dennis,Eckert Ayensa,dennis-eckert-ayensa,https://img.a.transfermarkt.technology/portrait/header/249303-1666292999.jpg?lm=1,2022,https://www.transfermarkt.co.uk/dennis-eckert-ayensa/profil/spieler/249303
26340,320440,Gustaf Nilsson,3948,Royale Union Saint Gilloise,Sweden,Sweden,Falkenberg  ,1997-05-23,Attack,Centre-Forward,Right,196,1500000.0,1500000.0,Global Soccer Management,2025-06-30,BE1,Gustaf,Nilsson,gustaf-nilsson,https://img.a.transfermarkt.technology/portrait/header/320440-1666292882.jpg?lm=1,2022,https://www.transfermarkt.co.uk/gustaf-nilsson/profil/spieler/320440
26341,174915,Islam Slimani,58,Rsc Anderlecht,Algeria,Algeria,El Hammamet  ,1988-06-18,Attack,Centre-Forward,Right,188,1500000.0,25000000.0,,2023-06-30,BE1,Islam,Slimani,islam-slimani,https://img.a.transfermarkt.technology/portrait/header/174915-1445432455.jpg?lm=1,2022,https://www.transfermarkt.co.uk/islam-slimani/profil/spieler/174915
26342,409517,Yorbe Vertessen,3948,Royale Union Saint Gilloise,Belgium,Belgium,Tienen  ,2001-01-08,Attack,Centre-Forward,Right,176,4500000.0,4500000.0,TEAM VERTESSEN,2023-06-30,BE1,Yorbe,Vertessen,yorbe-vertessen,https://img.a.transfermarkt.technology/portrait/header/409517-1674914552.jpg?lm=1,2022,https://www.transfermarkt.co.uk/yorbe-vertessen/profil/spieler/409517
26344,679597,Casper Terho,3948,Royale Union Saint Gilloise,Finland,Finland,Helsinki  ,2003-06-24,Attack,Right Winger,Left,184,400000.0,400000.0,Ballex,2026-06-30,BE1,Casper,Terho,casper-terho,https://img.a.transfermarkt.technology/portrait/header/679597-1649409146.jpg?lm=1,2022,https://www.transfermarkt.co.uk/casper-terho/profil/spieler/679597
26345,527279,Emilio Kehrer,520,Cercle Brugge,Germany,,,2002-03-20,Attack,Centre-Forward,Right,177,400000.0,450000.0,Sports eXcellence Group,2025-06-30,BE1,Emilio,Kehrer,emilio-kehrer,https://img.a.transfermarkt.technology/portrait/header/527279-1658505303.jpg?lm=1,2022,https://www.transfermarkt.co.uk/emilio-kehrer/profil/spieler/527279
26346,482072,Kévin Denkey,520,Cercle Brugge,Togo,Togo,Lomé  ,2000-11-30,Attack,Centre-Forward,Right,181,3000000.0,3000000.0,E CASTAGNINO,2026-06-30,BE1,Kévin,Denkey,kevin-denkey,https://img.a.transfermarkt.technology/portrait/header/482072-1672483979.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kevin-denkey/profil/spieler/482072
26347,719456,Thibo Somers,520,Cercle Brugge,Belgium,Belgium,Brugge  ,1999-03-16,Attack,Right Winger,Right,183,1500000.0,1500000.0,Stirr Associates,2026-06-30,BE1,Thibo,Somers,thibo-somers,https://img.a.transfermarkt.technology/portrait/header/719456-1672484378.jpg?lm=1,2022,https://www.transfermarkt.co.uk/thibo-somers/profil/spieler/719456
26348,658533,Abu Francis,520,Cercle Brugge,Ghana,Ghana,Accra  ,2001-04-27,Attack,Attacking Midfield,Right,182,900000.0,1500000.0,Sports eXcellence Group,2025-06-30,BE1,Abu,Francis,abu-francis,https://img.a.transfermarkt.technology/portrait/header/658533-1672485121.jpg?lm=1,2022,https://www.transfermarkt.co.uk/abu-francis/profil/spieler/658533
26349,183836,Dino Hotic,520,Cercle Brugge,Bosnia-Herzegovina,Slovenia,Ljubljana  ,1995-07-26,Attack,Attacking Midfield,Left,168,1800000.0,2000000.0,Irfan Redžepagić,2023-06-30,BE1,Dino,Hotic,dino-hotic,https://img.a.transfermarkt.technology/portrait/header/183836-1602164082.jpg?lm=1,2022,https://www.transfermarkt.co.uk/dino-hotic/profil/spieler/183836
26351,463613,Yann Gboho,520,Cercle Brugge,France,Cote d'Ivoire,Man  ,2001-01-14,Attack,Attacking Midfield,Right,178,2000000.0,5000000.0,ND SPORTS MANAGEMENT,2025-06-30,BE1,Yann,Gboho,yann-gboho,https://img.a.transfermarkt.technology/portrait/header/463613-1672485001.jpg?lm=1,2022,https://www.transfermarkt.co.uk/yann-gboho/profil/spieler/463613
26352,621802,Olivier Deman,520,Cercle Brugge,Belgium,Belgium,Antwerpen  ,2000-04-06,Midfield,Left Midfield,Left,181,1600000.0,1600000.0,Forza Sports Group,2024-06-30,BE1,Olivier,Deman,olivier-deman,https://img.a.transfermarkt.technology/portrait/header/621802-1672483794.jpg?lm=1,2022,https://www.transfermarkt.co.uk/olivier-deman/profil/spieler/621802
26354,569845,Charles Vanhoutte,520,Cercle Brugge,Belgium,Belgium,Kortrijk  ,1998-09-16,Midfield,Defensive Midfield,Right,182,700000.0,900000.0,The IFA,2023-06-30,BE1,Charles,Vanhoutte,charles-vanhoutte,https://img.a.transfermarkt.technology/portrait/header/569845-1672482679.jpg?lm=1,2022,https://www.transfermarkt.co.uk/charles-vanhoutte/profil/spieler/569845
26355,601407,Robbe Decostere,520,Cercle Brugge,Belgium,Belgium,Roeselare  ,1998-05-08,Defender,Right-Back,Right,178,500000.0,600000.0,Libera Sports,2023-06-30,BE1,Robbe,Decostere,robbe-decostere,https://img.a.transfermarkt.technology/portrait/header/601407-1672480018.jpg?lm=1,2022,https://www.transfermarkt.co.uk/robbe-decostere/profil/spieler/601407
26356,578680,Hugo Siquet,520,Cercle Brugge,Belgium,Belgium,Marche-en-Famenne  ,2002-07-09,Defender,Right-Back,Right,180,3000000.0,7000000.0,Eleven Plus,2023-06-30,BE1,Hugo,Siquet,hugo-siquet,https://img.a.transfermarkt.technology/portrait/header/578680-1658412344.jpg?lm=1,2022,https://www.transfermarkt.co.uk/hugo-siquet/profil/spieler/578680
26357,656681,Victor Boniface,3948,Royale Union Saint Gilloise,Nigeria,Nigeria,Akure  ,2000-12-23,Attack,Centre-Forward,Right,189,6000000.0,6000000.0,Aneke/PMG ,2026-06-30,BE1,Victor,Boniface,victor-boniface,https://img.a.transfermarkt.technology/portrait/header/656681-1666292728.jpg?lm=1,2022,https://www.transfermarkt.co.uk/victor-boniface/profil/spieler/656681
26358,249552,Senna Miangue,520,Cercle Brugge,Belgium,Belgium,Antwerpen  ,1997-02-05,Defender,Left-Back,Left,192,700000.0,2000000.0,,2025-06-30,BE1,Senna,Miangue,senna-miangue,https://img.a.transfermarkt.technology/portrait/header/249552-1672480954.jpg?lm=1,2022,https://www.transfermarkt.co.uk/senna-miangue/profil/spieler/249552
26359,740159,David Sousa,520,Cercle Brugge,Brazil,Brazil,Rio de Janeiro  ,2001-07-04,Defender,Centre-Back,Left,192,550000.0,550000.0,PGB SPORTS,2023-06-30,BE1,David,Sousa,david-sousa,https://img.a.transfermarkt.technology/portrait/header/740159-1626704667.jpg?lm=1,2022,https://www.transfermarkt.co.uk/david-sousa/profil/spieler/740159
26360,579089,Christiaan Ravych,520,Cercle Brugge,Belgium,Belgium,Kortrijk  ,2002-07-30,Defender,Centre-Back,Right,192,800000.0,800000.0,ProStar,2025-06-30,BE1,Christiaan,Ravych,christiaan-ravych,https://img.a.transfermarkt.technology/portrait/header/579089-1659434250.jpg?lm=1,2022,https://www.transfermarkt.co.uk/christiaan-ravych/profil/spieler/579089
26361,589128,Ayase Ueda,520,Cercle Brugge,Japan,Japan,"Mito, Ibaraki  ",1998-08-28,Attack,Centre-Forward,Right,182,3500000.0,3500000.0,Sarcle Co. Ltd.,2026-06-30,BE1,Ayase,Ueda,ayase-ueda,https://img.a.transfermarkt.technology/portrait/header/589128-1669207661.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ayase-ueda/profil/spieler/589128
26362,379315,Edgaras Utkus,520,Cercle Brugge,Lithuania,Lithuania,Vilnius  ,2000-06-22,Defender,Centre-Back,Right,190,800000.0,800000.0,VV Consulting,2026-06-30,BE1,Edgaras,Utkus,edgaras-utkus,https://img.a.transfermarkt.technology/portrait/header/379315-1626795582.jpg?lm=1,2022,https://www.transfermarkt.co.uk/edgaras-utkus/profil/spieler/379315
26364,477460,Warleson,520,Cercle Brugge,Brazil,,,1996-08-31,Goalkeeper,,Right,190,500000.0,500000.0,AIS Football,2026-06-30,BE1,,Warleson,warleson,https://img.a.transfermarkt.technology/portrait/header/477460-1671481763.jpg?lm=1,2022,https://www.transfermarkt.co.uk/warleson/profil/spieler/477460
26365,346546,Radoslaw Majecki,520,Cercle Brugge,Poland,Poland,Starachowice  ,1999-11-16,Goalkeeper,,Right,193,2500000.0,5000000.0,box2box Football Agency,2023-06-30,BE1,Radoslaw,Majecki,radoslaw-majecki,https://img.a.transfermarkt.technology/portrait/header/346546-1672484869.jpg?lm=1,2022,https://www.transfermarkt.co.uk/radoslaw-majecki/profil/spieler/346546
26366,658536,Simon Adingra,3948,Royale Union Saint Gilloise,Cote d'Ivoire,Cote d'Ivoire,Abobo  ,2002-01-01,Attack,Left Winger,Right,175,6000000.0,6000000.0,CAA Stellar,2023-06-30,BE1,Simon,Adingra,simon-adingra,https://img.a.transfermarkt.technology/portrait/header/658536-1666292606.jpg?lm=1,2022,https://www.transfermarkt.co.uk/simon-adingra/profil/spieler/658536
26367,470796,Boris Popovic,520,Cercle Brugge,Serbia,France,Tours  ,2000-02-26,Defender,Centre-Back,Right,189,1500000.0,1500000.0,MY ELEVEN CONSULTING,2025-06-30,BE1,Boris,Popovic,boris-popovic,https://img.a.transfermarkt.technology/portrait/header/470796-1626795650.jpg?lm=1,2022,https://www.transfermarkt.co.uk/boris-popovic/profil/spieler/470796
26368,533158,Loïc Lapoussin,3948,Royale Union Saint Gilloise,Madagascar,France,Rosny-sous-Bois  ,1996-03-27,Midfield,Left Midfield,Right,181,3000000.0,3000000.0,RCA,2025-06-30,BE1,Loïc,Lapoussin,loic-lapoussin,https://img.a.transfermarkt.technology/portrait/header/533158-1642263084.jpg?lm=1,2022,https://www.transfermarkt.co.uk/loic-lapoussin/profil/spieler/533158
26369,449592,Cameron Puertas,3948,Royale Union Saint Gilloise,Spain,Switzerland,Lausanne  ,1998-08-18,Midfield,Central Midfield,Right,178,1000000.0,2000000.0,BSG GROUP,2025-06-30,BE1,Cameron,Puertas,cameron-puertas,https://img.a.transfermarkt.technology/portrait/header/449592-1665128283.jpg?lm=1,2022,https://www.transfermarkt.co.uk/cameron-puertas/profil/spieler/449592
26371,435808,Lazare Amani,3948,Royale Union Saint Gilloise,Cote d'Ivoire,Cote d'Ivoire,Diégonéfla  ,1998-03-07,Midfield,Central Midfield,Right,172,4000000.0,4000000.0,DW Sports Management,2025-06-30,BE1,Lazare,Amani,lazare-amani,https://img.a.transfermarkt.technology/portrait/header/435808-1642263729.jpg?lm=1,2022,https://www.transfermarkt.co.uk/lazare-amani/profil/spieler/435808
26372,101201,Igor Vetokele,968,Kvc Westerlo,Angola,Angola,Luanda  ,1992-03-23,Attack,Centre-Forward,Right,173,400000.0,2500000.0,Stirr Associates,2023-06-30,BE1,Igor,Vetokele,igor-vetokele,https://img.a.transfermarkt.technology/portrait/header/101201-1487775215.jpg?lm=1,2022,https://www.transfermarkt.co.uk/igor-vetokele/profil/spieler/101201
26373,687630,Kyan Vaesen,968,Kvc Westerlo,Belgium,,,2001-04-13,Attack,Centre-Forward,Right,190,1000000.0,1000000.0,SportPlus,2026-06-30,BE1,Kyan,Vaesen,kyan-vaesen,https://img.a.transfermarkt.technology/portrait/header/687630-1674982448.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kyan-vaesen/profil/spieler/687630
26374,410285,Erdon Daci,968,Kvc Westerlo,North Macedonia,Macedonia,Skopje  ,1998-07-04,Attack,Centre-Forward,Left,187,900000.0,900000.0,Libera Sports,2024-06-30,BE1,Erdon,Daci,erdon-daci,https://img.a.transfermarkt.technology/portrait/header/410285-1650371717.jpg?lm=1,2022,https://www.transfermarkt.co.uk/erdon-daci/profil/spieler/410285
26375,671591,Dorgeles Nene,968,Kvc Westerlo,Mali,,,2002-12-23,Attack,Centre-Forward,Right,174,1600000.0,1600000.0,BLACKSKILL,2023-06-30,BE1,Dorgeles,Nene,dorgeles-nene,https://img.a.transfermarkt.technology/portrait/header/671591-1634291087.png?lm=1,2022,https://www.transfermarkt.co.uk/dorgeles-nene/profil/spieler/671591
26376,168158,Tuur Dierckx,968,Kvc Westerlo,Belgium,Belgium,Broechem  ,1995-05-09,Attack,Right Winger,Left,171,700000.0,2200000.0,GROW,2023-06-30,BE1,Tuur,Dierckx,tuur-dierckx,https://img.a.transfermarkt.technology/portrait/header/168158-1611600481.jpg?lm=1,2022,https://www.transfermarkt.co.uk/tuur-dierckx/profil/spieler/168158
26377,59631,Nacer Chadli,968,Kvc Westerlo,Belgium,Belgium,Liège  ,1989-08-02,Attack,Left Winger,Right,187,2500000.0,15000000.0,,2023-06-30,BE1,Nacer,Chadli,nacer-chadli,https://img.a.transfermarkt.technology/portrait/header/59631-1664281563.jpg?lm=1,2022,https://www.transfermarkt.co.uk/nacer-chadli/profil/spieler/59631
26378,50818,Sébastien Bruzzese,520,Cercle Brugge,Belgium,Belgium,Liège  ,1989-03-01,Goalkeeper,,Right,185,100000.0,800000.0,,2024-06-30,BE1,Sébastien,Bruzzese,sebastien-bruzzese,https://img.a.transfermarkt.technology/portrait/header/50818-1626767553.jpg?lm=1,2022,https://www.transfermarkt.co.uk/sebastien-bruzzese/profil/spieler/50818
26379,675754,Yusuke Matsuo,968,Kvc Westerlo,Japan,Japan,"---, Saitama  ",1997-07-23,Midfield,Left Midfield,Right,170,800000.0,800000.0,CAA Base Ltd,2023-12-31,BE1,Yusuke,Matsuo,yusuke-matsuo,https://img.a.transfermarkt.technology/portrait/header/675754-1607860369.jpg?lm=1,2022,https://www.transfermarkt.co.uk/yusuke-matsuo/profil/spieler/675754
26380,344311,Jan Bernat,968,Kvc Westerlo,Slovakia,Slovakia,Prešov  ,2001-01-10,Attack,Attacking Midfield,Right,180,700000.0,700000.0,Stars & Friends,2025-06-30,BE1,Jan,Bernat,jan-bernat,https://img.a.transfermarkt.technology/portrait/header/344311-1581488716.png?lm=1,2022,https://www.transfermarkt.co.uk/jan-bernat/profil/spieler/344311
26381,94298,Mamoutou N'Diaye,968,Kvc Westerlo,Mali,Mali,Bamako  ,1990-03-15,Midfield,Central Midfield,Right,180,50000.0,1000000.0,,2023-06-30,BE1,Mamoutou,N'Diaye,mamoutou-ndiaye,https://img.a.transfermarkt.technology/portrait/header/94298-1487687782.jpg?lm=1,2022,https://www.transfermarkt.co.uk/mamoutou-ndiaye/profil/spieler/94298
26382,627205,Griffin Yow,968,Kvc Westerlo,United States,United States,"Clifton, Virginia  ",2002-09-25,Attack,Left Winger,,170,350000.0,500000.0,Mega Sports,2026-06-30,BE1,Griffin,Yow,griffin-yow,https://img.a.transfermarkt.technology/portrait/header/627205-1657273085.jpg?lm=1,2022,https://www.transfermarkt.co.uk/griffin-yow/profil/spieler/627205
26383,90478,Lukas Van Eenoo,968,Kvc Westerlo,Belgium,Belgium,Brugge  ,1991-02-06,Midfield,Central Midfield,Left,175,450000.0,1000000.0,SportPlus,2025-06-30,BE1,Lukas,Van Eenoo,lukas-van-eenoo,https://img.a.transfermarkt.technology/portrait/header/90478-1487692276.jpg?lm=1,2022,https://www.transfermarkt.co.uk/lukas-van-eenoo/profil/spieler/90478
26384,418553,Jesper Daland,520,Cercle Brugge,Norway,Norway,Kristiansand  ,2000-01-06,Defender,Centre-Back,Right,191,2000000.0,2000000.0,Nordic Scouting AS,2025-06-30,BE1,Jesper,Daland,jesper-daland,https://img.a.transfermarkt.technology/portrait/header/418553-1672479895.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jesper-daland/profil/spieler/418553
26385,40478,Roman Neustädter,968,Kvc Westerlo,Russia,UdSSR,Dnepropetrovsk  ,1988-02-18,Midfield,Defensive Midfield,Right,188,300000.0,9000000.0,Unique Sports Group,2023-06-30,BE1,Roman,Neustädter,roman-neustadter,https://img.a.transfermarkt.technology/portrait/header/40478-1605115875.png?lm=1,2022,https://www.transfermarkt.co.uk/roman-neustadter/profil/spieler/40478
26386,441306,Mathias Fixelles,968,Kvc Westerlo,Belgium,Belgium,Soignies  ,1996-08-11,Midfield,Defensive Midfield,Right,183,600000.0,750000.0,SBB Global,2024-06-30,BE1,Mathias,Fixelles,mathias-fixelles,https://img.a.transfermarkt.technology/portrait/header/441306-1626688942.jpg?lm=1,2022,https://www.transfermarkt.co.uk/mathias-fixelles/profil/spieler/441306
26387,464599,Nicolas Madsen,968,Kvc Westerlo,Denmark,Denmark,Odense  ,2000-03-17,Midfield,Defensive Midfield,Right,192,1200000.0,1200000.0,Stirr Associates,2026-06-30,BE1,Nicolas,Madsen,nicolas-madsen,https://img.a.transfermarkt.technology/portrait/header/464599-1601546707.jpg?lm=1,2022,https://www.transfermarkt.co.uk/nicolas-madsen/profil/spieler/464599
26388,89654,Edisson Jordanov,968,Kvc Westerlo,Bulgaria,Germany,Rostock  ,1993-06-08,Defender,Right-Back,Right,172,600000.0,700000.0,AKA Global GmbH,2023-06-30,BE1,Edisson,Jordanov,edisson-jordanov,https://img.a.transfermarkt.technology/portrait/header/89654-1625652994.jpg?lm=1,2022,https://www.transfermarkt.co.uk/edisson-jordanov/profil/spieler/89654
26389,475208,Bryan Reynolds,968,Kvc Westerlo,United States,United States,"Fort Worth, Texas  ",2001-06-28,Defender,Right-Back,Right,185,2500000.0,6000000.0,Mega Sports,2023-06-30,BE1,Bryan,Reynolds,bryan-reynolds,https://img.a.transfermarkt.technology/portrait/header/475208-1630498202.jpg?lm=1,2022,https://www.transfermarkt.co.uk/bryan-reynolds/profil/spieler/475208
26390,110822,Hannes Van Der Bruggen,520,Cercle Brugge,Belgium,Belgium,Burst  ,1993-04-01,Midfield,Defensive Midfield,Right,181,650000.0,2500000.0,Quadrans,2024-06-30,BE1,Hannes,Van Der Bruggen,hannes-van-der-bruggen,https://img.a.transfermarkt.technology/portrait/header/110822-1626704928.jpg?lm=1,2022,https://www.transfermarkt.co.uk/hannes-van-der-bruggen/profil/spieler/110822
26391,429915,Maxim De Cuyper,968,Kvc Westerlo,Belgium,Belgium,Knokke-Heist  ,2000-12-22,Defender,Left-Back,Left,182,4500000.0,4500000.0,AXL,2023-06-30,BE1,Maxim,De Cuyper,maxim-de-cuyper,https://img.a.transfermarkt.technology/portrait/header/429915-1608459218.jpg?lm=1,2022,https://www.transfermarkt.co.uk/maxim-de-cuyper/profil/spieler/429915
26392,138331,Pietro Perdichizzi,968,Kvc Westerlo,Belgium,Belgium,Charleroi  ,1992-12-16,Defender,Centre-Back,Left,182,400000.0,800000.0,SBB Global,2024-06-30,BE1,Pietro,Perdichizzi,pietro-perdichizzi,https://img.a.transfermarkt.technology/portrait/header/138331-1664349288.jpg?lm=1,2022,https://www.transfermarkt.co.uk/pietro-perdichizzi/profil/spieler/138331
26393,338668,Senne Lynen,3948,Royale Union Saint Gilloise,Belgium,Belgium,Borsbeek  ,1999-02-19,Midfield,Central Midfield,Right,185,3500000.0,3500000.0,Eleven Plus,2024-06-30,BE1,Senne,Lynen,senne-lynen,https://img.a.transfermarkt.technology/portrait/header/338668-1642263412.jpg?lm=1,2022,https://www.transfermarkt.co.uk/senne-lynen/profil/spieler/338668
26394,475412,Jean Marcelin,520,Cercle Brugge,France,Réunion,Le Port  ,2000-02-12,Defender,Centre-Back,Right,197,2500000.0,7000000.0,,2023-06-30,BE1,Jean,Marcelin,jean-marcelin,https://img.a.transfermarkt.technology/portrait/header/475412-1672484632.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jean-marcelin/profil/spieler/475412
26395,432958,Lucas Mineiro,968,Kvc Westerlo,Brazil,Brazil,Belo Horizonte  ,1996-02-24,Midfield,Defensive Midfield,Left,188,1500000.0,2000000.0,Dodici Sports BR,2023-06-30,BE1,,Lucas Mineiro,lucas-mineiro,https://img.a.transfermarkt.technology/portrait/header/432958-1566218178.jpg?lm=1,2022,https://www.transfermarkt.co.uk/lucas-mineiro/profil/spieler/432958
26396,124628,Koen Van Langendonck,968,Kvc Westerlo,Belgium,Belgium,Neerpelt  ,1989-06-09,Goalkeeper,,Right,185,100000.0,700000.0,pro soccer management,2024-06-30,BE1,Koen,Van Langendonck,koen-van-langendonck,https://img.a.transfermarkt.technology/portrait/header/124628-1628503771.jpg?lm=1,2022,https://www.transfermarkt.co.uk/koen-van-langendonck/profil/spieler/124628
26397,314980,Rubin Seigers,968,Kvc Westerlo,Belgium,,,1998-01-11,Defender,Centre-Back,Right,187,1000000.0,1000000.0,Eleven Plus,2026-06-30,BE1,Rubin,Seigers,rubin-seigers,https://img.a.transfermarkt.technology/portrait/header/314980-1628503682.jpg?lm=1,2022,https://www.transfermarkt.co.uk/rubin-seigers/profil/spieler/314980
26398,33862,Sinan Bolat,968,Kvc Westerlo,Turkey,Turkey,Kayseri  ,1988-09-03,Goalkeeper,,Right,186,1300000.0,3500000.0,Bolat Management,2026-06-30,BE1,Sinan,Bolat,sinan-bolat,https://img.a.transfermarkt.technology/portrait/header/33862-1608666899.jpg?lm=1,2022,https://www.transfermarkt.co.uk/sinan-bolat/profil/spieler/33862
26399,531065,Oussama El Azzouzi,3948,Royale Union Saint Gilloise,Morocco,Netherlands,Veenendaal  ,2001-05-29,Midfield,Defensive Midfield,Right,189,450000.0,500000.0,,2026-06-30,BE1,Oussama,El Azzouzi,oussama-el-azzouzi,https://img.a.transfermarkt.technology/portrait/header/531065-1567021095.JPG?lm=1,2022,https://www.transfermarkt.co.uk/oussama-el-azzouzi/profil/spieler/531065
